id,text,archetype_name,datetime,discovered_topic,pc1,pc2,pc3
1769090917.483769,"@S095YD2KQ4S me ayudas subiendo a Joyería Saviér SPA a la plataforma de kushki. Los datos son:
Nombre: Joyería Saviér SPA
Url: [https://joyeriasavier.cl/](https://joyeriasavier.cl/)
Fecha nacimiento: 17/08/2004
TyC: [ https://docs.google.com/document/d/1PDjH5PvO2ukyQovMMmiixQeNH-IxC-av6lFK5VhE7Nc/edit?tab=t.0](https://docs.google.com/document/d/1DJT45Aax89iYGitScMNgf9QWB_MufW167w2V0YX-eX4/edit?tab=t.0)",Https + Tab + Google,2026-01-22 14:08:37.483,2,-0.584113,-0.47621754,-1.3496009
1769090509.272919,:omg-cat:,Que + El + La,2026-01-22 14:01:49.272,10,-0.4313732,-0.3395744,-0.7261119
1769090170.120859,:despair:,Sin Clasificar,2026-01-22 13:56:10.120,-1,-0.5706032,-0.53462005,-0.32944262
1769090057.267919,"@S095YD2KQ4S me ayudas subiendo a Raceworks SpA a la plataforma de kushki. Los datos son:
Nombre: Raceworks SpA
Url: [https://www.raceworks.cl/?srsltid=AfmBOorcaUW9EdiCqWiyJTFZ600djvJQhM9WLLjHQqlySUWcs90qtLnM](https://www.raceworks.cl/?srsltid=AfmBOorcaUW9EdiCqWiyJTFZ600djvJQhM9WLLjHQqlySUWcs90qtLnM)
Fecha nacimiento: 10/09/1990
TyC: [https://docs.google.com/document/d/1PDjH5PvO2ukyQovMMmiixQeNH-IxC-av6lFK5VhE7Nc/edit?tab=t.0](https://docs.google.com/document/d/1PDjH5PvO2ukyQovMMmiixQeNH-IxC-av6lFK5VhE7Nc/edit?tab=t.0)",Https + Tab + Google,2026-01-22 13:54:17.267,2,-0.71771747,-0.31837428,-1.2100062
1769089223.096489,"@S095YD2KQ4S me ayudas subiendo a [MONS.CL](http://MONS.CL) a la plataforma de kushki. Los datos son:
Nombre: AZ SOCIEDAD INVERSIONES COMERCIALES SPA
Url: [https://mons.cl/](https://mons.cl/)
Fecha nacimiento: 10/02/1984
TyC: [https://docs.google.com/document/d/1nQrI6X22KsEed_xbiEbggt0ryfqcWBzn8SyAu0qrd3s/edit?tab=t.0](https://docs.google.com/document/d/1nQrI6X22KsEed_xbiEbggt0ryfqcWBzn8SyAu0qrd3s/edit?tab=t.0)",Https + Tab + Google,2026-01-22 13:40:23.096,2,-0.45358238,-0.3602791,-1.0711161
1769086862.465849,"@S095YD2KQ4S me ayudas subiendo a Dermotienda Chile a la plataforma de kushki. Los datos son:
Nombre: Dermotienda Limitada
Url: [https://dermotienda.cl/](https://dermotienda.cl/)
Fecha nacimiento: 10/05/1990
TyC: [https://docs.google.com/document/d/1hUSwzHJF93qdVkYRG3tkUnwvjOQzQx7Z7fblzTkEABU/edit?tab=t.0](https://docs.google.com/document/d/1hUSwzHJF93qdVkYRG3tkUnwvjOQzQx7Z7fblzTkEABU/edit?tab=t.0)",Https + Tab + Google,2026-01-22 13:01:02.465,2,-0.3161325,-0.75127906,-1.2167456
1769086412.124729,"@mateo hay que hacer algo con esto jaaj
ahora que lanzamos tarjeta con todo se viene el :suffering-from-success:",Que + El + La,2026-01-22 12:53:32.124,10,-0.46755418,-0.6440335,-0.32465512
1769086316.788889,"@S095YD2KQ4S me ayudas subiendo a London Profesional Beauty a la plataforma de kushki. Los datos son:
Nombre: Inversiones Gaocje philippe
Url: [https://lpb.cl/](https://lpb.cl/)
Fecha nacimiento: 03/07/1993
TyC: [https://docs.google.com/document/d/1bORjaUJmkoS9UgexX0WQg_GNnQ1jfsOVBPZObUJTmB4/edit?tab=t.0](https://docs.google.com/document/d/1bORjaUJmkoS9UgexX0WQg_GNnQ1jfsOVBPZObUJTmB4/edit?tab=t.0)",Https + Tab + Google,2026-01-22 12:51:56.788,2,-0.5919606,-0.3050611,-1.43714
1769085928.945679,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-22 12:45:28.945,15,0.029602252,-0.5161034,-0.066516966
1769085700.924879,:bee-up:,Que + El + La,2026-01-22 12:41:40.924,10,-0.7639997,-0.45502067,-0.33845425
1769085582.574839,"@S095YD2KQ4S me ayudas subiendo a Omnistock SpA a la plataforma de kushki. Los datos son:
Nombre: Omnistock SpA
Url: [https://www.omnipack.cl/](https://www.omnipack.cl/)
Fecha nacimiento: 31/12/1979
TyC: [https://docs.google.com/document/d/1majTRXDunooJRTNMqxC37kAFEw3RsGvxHxrTyW8dEs0/edit?tab=t.0](https://docs.google.com/document/d/1majTRXDunooJRTNMqxC37kAFEw3RsGvxHxrTyW8dEs0/edit?tab=t.0)",Https + Tab + Google,2026-01-22 12:39:42.574,2,-0.450683,-0.37457895,-1.2827349
1769085288.061269,"@S095YD2KQ4S me ayudas subiendo a Masbien Wellness Market a la plataforma de kushki. Los datos son:
Nombre: Masbien SpA
Url: [https://masbien.cl/](https://masbien.cl/)
Fecha nacimiento: 11/08/1987
TyC: [https://docs.google.com/document/d/1YhuUo_XijhZDmqv9SKnEE4gmpqpRhKyz0X33j26JLD0/edit?tab=t.0](https://docs.google.com/document/d/1YhuUo_XijhZDmqv9SKnEE4gmpqpRhKyz0X33j26JLD0/edit?tab=t.0)",Https + Tab + Google,2026-01-22 12:34:48.061,2,-0.6453181,-0.124127366,-1.3559576
1769085027.976859,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-22 12:30:27.976,5,-0.3949151,-0.35502967,0.41611987
1769085024.781639,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-22 12:30:24.781,12,-0.9349955,-0.4704821,0.10213135
1769085011.508059,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-22 12:30:11.508,6,-0.4931348,1.0502489,0.5204485
1769085003.690669,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-22 12:30:03.690,13,-0.11631487,0.030190436,0.15175918
1769084531.856959,"@S095YD2KQ4S me ayudas subiendo a Kaulini a la plataforma de kushki. Los datos son:
Nombre: kaulini spa
Url: [https://kaulini.cl/](https://kaulini.cl/)
Fecha nacimiento: 21/02/1995
TyC: [https://docs.google.com/document/d/11OSCYwlVurMKUouRxfyaqRXe3zI1JH69B6e15xfhbAQ/edit?tab=t.0](https://docs.google.com/document/d/11OSCYwlVurMKUouRxfyaqRXe3zI1JH69B6e15xfhbAQ/edit?tab=t.0)",Https + Tab + Google,2026-01-22 12:22:11.856,2,-0.6969637,-0.43822792,-1.647958
1769084061.939269,"@S095YD2KQ4S me ayudas subiendo a Mariscos de La Concha a la plataforma de kushki. Los datos son:
Nombre: De la Concha Comercial SpA
Url: [https://mariscosdelaconcha.cl/](https://mariscosdelaconcha.cl/)
Fecha nacimiento: 21/08/1981
TyC: [https://docs.google.com/document/d/1G9PEoVJhEw7HlXai1PTVD1IjF5cr1KLgoQwav_KqIto/edit?tab=t.0](https://docs.google.com/document/d/1G9PEoVJhEw7HlXai1PTVD1IjF5cr1KLgoQwav_KqIto/edit?tab=t.0)",Https + Tab + Google,2026-01-22 12:14:21.939,2,-0.43435818,-0.5683227,-1.2653524
1769040202.102199,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Asesorias e inversiones IVYCORP Limitada

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-22 00:03:22.102,16,0.44178268,-0.095241316,-0.016642185
1769032966.945259,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 0%",35 + Product_Configs + Falabella,2026-01-21 22:02:46.945,1,1.684156,-0.14551653,-0.031828072
1769031248.063709,"@S095YD2KQ4S me ayudas subiendo a La timbrería a la plataforma de kushki. Los datos son:
Nombre: DANIAC SPA
Url: [https://latimbreria.cl/](https://latimbreria.cl/)
Fecha nacimiento: 27/03/1995
TyC: [https://docs.google.com/document/d/1-njIRNpk9iujudcIQDqB6yoEc0yuvUcwhg_MzbA0H8o/edit?tab=t.0](https://docs.google.com/document/d/1-njIRNpk9iujudcIQDqB6yoEc0yuvUcwhg_MzbA0H8o/edit?tab=t.0)",Https + Tab + Google,2026-01-21 21:34:08.063,2,-0.6041328,-0.46790764,-1.4315066
1769029266.070879,"@raimundo.sandoval, [este](https://app.datadoghq.com/monitors/239730244?from_ts=1768824184000&amp;to_ts=1768825384000&amp;event_id=8465150848433579462&amp;link_source=monitor_notif) es el monitor de direct transfer que hay que corregir",Que + Me + No,2026-01-21 21:01:06.070,0,-0.648224,-0.075360484,-0.22113082
1769029217.288779,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-21 21:00:17.288,14,-0.7555126,-0.3302428,0.60108334
1769028661.327959,"@S095YD2KQ4S me ayudas subiendo a Micelio Corp SpA a la plataforma de kushki. Los datos son:
Nombre: Micelio Corp SpA
Url: [https://bazarfungi.cl/](https://bazarfungi.cl/)
Fecha nacimiento: 23/12/1983
TyC:[https://docs.google.com/document/d/1EqtI24w62jQ4wVFuZCW1QOE-XEWafy2swPUYOhCLi9c/edit?tab=t.0](https://docs.google.com/document/d/1EqtI24w62jQ4wVFuZCW1QOE-XEWafy2swPUYOhCLi9c/edit?tab=t.0)",Https + Tab + Google,2026-01-21 20:51:01.327,2,-0.3682374,-0.34723395,-1.272943
1769028117.607649,"@S095YD2KQ4S me ayudas subiendo a Comercial Urubamba Ltda a la plataforma de kushki. Los datos son:
Nombre: Comercial Urubamba Ltda
Url: [https://casabougie.cl/](https://casabougie.cl/)
Fecha nacimiento: 19/03/1977
TyC: [https://docs.google.com/document/d/1nvs_HYClcsBHIabRG7WyyLRCFnhYmFs5qkAyfQ3Cdrc/edit?tab=t.0](https://docs.google.com/document/d/1nvs_HYClcsBHIabRG7WyyLRCFnhYmFs5qkAyfQ3Cdrc/edit?tab=t.0)",Https + Tab + Google,2026-01-21 20:41:57.607,2,-0.4527369,-0.3649435,-1.3590162
1769027406.282909,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-21 20:30:06.282,11,-0.119387284,-0.16949992,0.6980122
1769025896.547419,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BCI](http://admin.prd.fin/product_configs/6/edit) (ID 6) : 0%",18 + Product_Configs + Bancos,2026-01-21 20:04:56.547,8,1.5337259,0.009048928,-0.047391206
1769025606.392839,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Asesorias e inversiones IVYCORP Limitada

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-21 20:00:06.392,16,0.44178268,-0.095241316,-0.016642185
1769024708.691579,":ojito:  mantención programada again, muuuucho ojo @S095YD2KQ4S",Security + Banco + Estado,2026-01-21 19:45:08.691,4,-0.62165827,-0.21026483,-0.40761477
1769022654.333089,"@raimundo.sandoval hice este documento ""[documents 101](https://www.notion.so/fintoc/Documents-101-2ef0ff41a1e98087a30dd5e1b298e4a1)"" que introduce a grandes rasgos como funciona el envío de documentos
deberíamos apuntar que todos los grandes procesos tengan su 101 que explica el funcionamiento, como este de [conciliación](https://www.notion.so/fintoc/Conciliaci-n-101-2b80ff41a1e9801fb6c5c0be7ae54807)
por ejemplo: faltaría un dispersiones 101 (payouts, refunds, paybacks), recaudación 101, cierres de tesorería 101, direct debit 101 etc",Cierres + Cierre + Contables,2026-01-21 19:10:54.333,13,-0.3619612,-0.6756642,-0.16487126
1769016615.616539,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-21 17:30:15.616,9,0.0014214565,0.17256959,0.38579583
1769007623.948819,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-21 15:00:23.948,4,0.03200568,-0.37301266,0.095762715
1769001340.676229,@S095YD2KQ4S me ayudan a confirmar si llegó este [pago](http://admin.prd.fin/payment_intents/pi_GMldp3SGomlYwynz) (Unknown) a nuestra cuenta del BICE pliss. :dorime:,Que + Me + No,2026-01-21 13:15:40.676,0,-0.09921628,0.55880517,-0.12943247
1769000404.338199,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-21
Missing files: current: 2026_01_21
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-21 13:00:04.338,3,-0.16001894,1.8859236,-0.6137711
1769000404.183179,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-21
Missing files: current: 2026_01_21
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-21 13:00:04.183,3,-0.14710201,1.8985682,-0.61497414
1768999530.843919,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-21 12:45:30.843,15,0.029602252,-0.5161034,-0.066516966
1768998629.327049,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-21 12:30:29.327,13,-0.11631487,0.030190436,0.15175918
1768998627.881099,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-21 12:30:27.881,5,-0.3949151,-0.35502967,0.41611987
1768998614.188619,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-21 12:30:14.188,6,-0.4931348,1.0502489,0.5204485
1768998612.152809,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-21 12:30:12.152,12,-0.9349955,-0.4704821,0.10213135
1768943222.761179,:pepe-alarm: Refund [ref_Yy7ZJXVHj0kQzmGD](http://admin.prd.fin/refunds/148453) has failed disbursal and needs retry,Alarm + Refund + Needs,2026-01-20 21:07:02.761,17,-0.013486312,0.2822486,0.74436575
1768942804.534639,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-20 21:00:04.534,14,-0.7555126,-0.3302428,0.60108334
1768941015.705779,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-20 20:30:15.705,11,-0.119387284,-0.16949992,0.6980122
1768931892.070549,"@S095YD2KQ4S me ayudan a ver si nos llegó este pago plisss. Y en el caso que si lo tengamos, no hay forma de adelantar la devolución?? :pray-intensifies:
[PI](http://admin.prd.fin/payments/115722099)",Que + Me + No,2026-01-20 17:58:12.070,0,0.006444795,0.14374214,0.4022518
1768931525.824739,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/16](http://admin.prd.fin/chargebacks/16)
    ◦ Fecha del pago: 30/11/2025
    ◦ Monto: $29.900
    ◦ ID del pago en Fintoc: pi_36DNZT4LHaIiLiOPYGnBTadVIh3
    ◦ Ticket número: 65776702
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-20 17:52:05.824,7,-0.12855092,0.016821913,-0.65437776
1768930218.161229,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-20 17:30:18.161,9,0.0014214565,0.17256959,0.38579583
1768927017.986649,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-20
Missing files: previous: 2026_01_19
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-20 16:36:57.986,3,-0.14969762,1.9014448,-0.5985377
1768925921.948639,"@mateo manejar los contracargos así no escala nada :point_up:
es demasiado ruido además tanto tag a tank ops
hay que crear una manera de gestionar esto mejor",Que + El + La,2026-01-20 16:18:41.948,10,-0.290637,-0.71328247,-0.1014876
1768925084.638999,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/15](http://admin.prd.fin/chargebacks/15)
    ◦ Fecha del pago: 18/12/2025
    ◦ Monto: $33.000
    ◦ ID del pago en Fintoc: pi_370Og3uZYARkHq7u3xRgYTvLxtG
    ◦ Ticket número: 65024383
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-20 16:04:44.638,7,-0.1143535,0.030053893,-0.67499256
1768924946.906149,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-20 16:02:26.906,3,-0.1483606,1.8834769,-0.61456907
1768924789.611979,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/14](http://admin.prd.fin/chargebacks/14)
    ◦ Fecha del pago: 17/12/2025
    ◦ Monto: $33.000
    ◦ ID del pago en Fintoc: pi_36ysp5xSZcsB61sFSFXWT2BJE3y
    ◦ Ticket número: 65024013
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-20 15:59:49.611,7,-0.12810792,0.0481381,-0.67409927
