id,text,archetype,category_role,category_group,datetime,discovered_topic
1767703514.836139,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-06 12:45:14.836,10
1767702630.852059,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-06 12:30:30.852,8
1767702622.469219,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-06 12:30:22.469,0
1767702618.674909,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-06 12:30:18.674,9
1767702608.296719,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-06 12:30:08.296,0
1767700759.479599,"@S095YD2KQ4S no se hicieron algunos refund, me ayudas a revisar plisss
• [ref_m27bJ29HYOQLnAkB](http://admin.prd.fin/refunds/ref_m27bJ29HYOQLnAkB)
• [ref_p9LwzDaH8woen0b4](http://admin.prd.fin/refunds/ref_p9LwzDaH8woen0b4)
• [ref_m985nYQHA03xnqaM](http://admin.prd.fin/refunds/ref_m985nYQHA03xnqaM)",Tareas Operacionales Generales,support,Soporte,2026-01-06 11:59:19.479,0
1767671840.777489,:pepe-alarm: Refund [ref_86WxzGpHqemjnyja](http://admin.prd.fin/refunds/137585) has failed disbursal and needs retry,Sin Clasificar,unknown,Otros,2026-01-06 03:57:20.777,12
1767671834.693979,:pepe-alarm: Refund [ref_3qVaJ3mHlGYEzyWQ](http://admin.prd.fin/refunds/138068) has failed disbursal and needs retry,Reintentos Refund Disbursal,unknown,Otros,2026-01-06 03:57:14.693,12
1767645927.683849,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-05 20:45:27.683,4
1767645871.862349,"@S095YD2KQ4S Una duda! estamos disponibles con TEF directa en OtrosPagos? un usuario me dice que quiere pagar un arriendo con su cuenta empresa, y no le da la opción :eyes: Me ayudan a revisar plisss :dorime:",Sin Clasificar,support,Soporte,2026-01-05 20:44:31.862,0
1767645027.212629,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-05 20:30:27.212,0
1767639064.072529,"@S095YD2KQ4S mini handoff ya que estuve de tank el viernes:
• hay un correo de servipag con un caso del sernac el viernes que hay que resolver (asunto: CASO SERNAC 513169)
• tank colleciton levantó que saltaron [25 FP](https://fintoc.slack.com/archives/C073DM81CMC/p1767359097518499) en la conciliación el viernes. dado que son hartos, escribiría al security para que nos confirmen que pasó",Sin Clasificar,unknown,Otros,2026-01-05 18:51:04.072,-1
1767637268.704659,@soledad @cristobal.pinto De casualidad ustedes están adelantando varios refunds ahora?,Sin Clasificar,unknown,Otros,2026-01-05 18:21:08.704,-1
1767635516.975299,"@S095YD2KQ4S Me ayudas con este [Unknown](http://admin.prd.fin/payment_intents/pi_E2xABaSolVoDd8Gk) pliss, el merchant consulta el estado final de este pago, para ver si le entrega o no el servicio a su cliente plisss :pepe-praying:",Sin Clasificar,support,Soporte,2026-01-05 17:51:56.975,-1
1767634201.547339,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-05 17:30:01.547,0
1767630245.901179,@S095YD2KQ4S me ayudas a corroborar [estos unknowns](http://admin.prd.fin/payment_intents?subdomain=admin&amp;order=id_desc&amp;q%5Bbank_account_holder_id_eq%5D=208015796&amp;q%5Bamount_cents_eq%5D=149940&amp;commit=Filtrar) para que Recorrido inicie las devoluciones:dorime:,Sin Clasificar,unknown,Otros,2026-01-05 16:24:05.901,0
1767625222.568709,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-05 15:00:22.568,2
1767622857.747239," set up a reminder “@tank-ops-chile Reminder para que no se nos olvide hacer el traspaso de :banco-estado: -> :banco-security: ” in this channel at 3:30PM today, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-05 14:20:57.747,13
1767622419.795749,"@S095YD2KQ4S me ayudas revisando por que no se ha echo este [refund](http://admin.prd.fin/refunds/ref_3qVaJ3mHl9xNzyWQ)
Y duda: si necesito ayuda de tank ops lo pongo por acá o por tank general?",Tareas Operacionales Generales,merchant,Merchants Kushki,2026-01-05 14:13:39.795,0
1767618013.159109,Reminder: @S095YD2KQ4S hacer movimiento semanal de BICE a Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-BICE-Banco-Security-1e40ff41a1e98063b074f3d24800e7b1)),Reminder (Automático),bot,Bots,2026-01-05 13:00:13.159,2
1767617110.089149,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-05 12:45:10.089,10
1767616229.883469,Reminder: @S095YD2KQ4S Cambiar los miembros de los tags de ops-auth según [este](https://docs.google.com/spreadsheets/d/1UBmOGkcFJms9e2EU8MYbpkIL6OycVTMC/edit?gid=1884171324#gid=1884171324) calendario.,Reminder (Automático),bot,Bots,2026-01-05 12:30:29.883,4
1767616228.602049,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-05 12:30:28.602,8
1767616224.864279,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-05 12:30:24.864,0
1767616214.765809,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-05 12:30:14.765,0
1767616201.982129,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-05 12:30:01.982,9
1767614401.223899,:pepe-alarm: Refund [ref_130qJp5HExVbRyKZ](http://admin.prd.fin/refunds/133833)'s refund adjustment is stuck!,Tareas Operacionales Generales,unknown,Otros,2026-01-05 12:00:01.223,0
1767614401.095079,"wena @mateo, hay que arreglar [esto](https://fintoc.slack.com/archives/C07887PF18F/p1767391182322839) de la app de retool
si te fijas, el incidente se creó por el widget solamente pero el template lo solucionó por las 3 cosas
hay que tener templates distintos dependiendo de que incidentes se declararon",Sin Clasificar,unknown,Otros,2026-01-05 12:00:01.095,-1
1767614400.309339,:pepe-alarm: Refund [ref_OEKezbKHlx2LnYpm](http://admin.prd.fin/refunds/134265)'s refund adjustment is stuck!,Tareas Operacionales Generales,unknown,Otros,2026-01-05 12:00:00.309,0
1767614400.307909,:pepe-alarm: Refund [ref_9Yl0nOBHrYmZzxmj](http://admin.prd.fin/refunds/134119)'s refund adjustment is stuck!,Tareas Operacionales Generales,unknown,Otros,2026-01-05 12:00:00.307,0
1767560637.763759,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Estado](http://admin.prd.fin/product_configs/1/edit) (ID 1)",RoboCops (Bot),unknown,Otros,2026-01-04 21:03:57.763,7
